,piano,unpitched,organ,string,voice,brass,reed,wind,pitched,guitar,synth,cent,roll,flat,contrast,flux,bw,yin
80,0,1,0,1,0,0,0,0,0,0,0,-0.034811011,0.171856119,-0.134321453,-0.398180359,-0.51689755,0.606068392,-0.486881579
81,0,1,0,1,0,0,0,0,0,0,0,0.537566497,0.826180557,0.117624085,-0.981685932,-0.180589609,1.26105864,-0.490755244
82,0,1,0,1,0,0,0,0,0,0,0,0.224987294,0.510843478,-0.025169658,-0.777534155,0.935368672,1.009415425,-0.5040741
83,0,1,0,1,0,0,0,0,0,0,0,-0.081071298,0.227040108,-0.117725599,-1.035755437,1.478567225,0.711168017,-0.477336008
84,0,1,0,1,0,0,0,0,0,0,0,-0.035357622,0.250690389,-0.12790118,-0.780166332,-0.230448605,0.640413164,-0.493003002
85,0,1,0,1,0,0,0,0,0,0,0,0.120604744,0.258573815,0.20138147,-1.536709786,-0.5617879,1.070513545,-0.510473533
86,0,1,0,1,0,0,0,0,0,0,0,0.782780891,1.251885613,1.070331736,-1.408638292,-0.630772096,2.118890701,-0.326757735
3,0,1,0,1,0,0,0,0,0,0,0,-0.019275722,0.171856119,-0.153434546,-0.666865416,0.970056576,1.038100025,-0.575713603
4,0,1,0,1,0,0,0,0,0,0,0,0.123047976,0.329524659,-0.106727781,-0.832379346,-0.191082263,1.091452073,-0.611698515
5,0,1,0,1,0,0,0,0,0,0,0,0.032858879,0.187622973,-0.127413136,-1.687497758,-0.720300249,0.969005791,-0.59448371
6,0,1,0,1,0,0,0,0,0,0,0,-0.271928377,-0.080413544,-0.232917092,1.253764549,-0.722270979,0.622653696,-0.55440427
7,0,1,0,1,0,0,0,0,0,0,0,-0.464765945,-0.214431802,-0.250631478,0.600505914,-0.585722145,0.389069792,-0.56257485
8,0,1,0,1,0,0,0,0,0,0,0,-0.256829959,-0.056763263,-0.205373479,-0.775743564,-0.463002591,0.558066246,-0.581120707
9,0,1,0,1,0,0,0,0,0,0,0,-0.060490087,0.045721287,-0.150706986,-1.332318882,-0.421753226,1.185791565,-0.696542595
10,0,1,0,1,0,0,0,0,0,0,0,-0.092548,0.029954433,-0.188198609,-0.792500747,-0.428711803,1.317215649,-0.59251014
11,0,1,0,1,0,0,0,0,0,0,0,-0.38091842,-0.22231523,-0.227837456,-1.32211077,0.620828112,0.746008493,-0.486560547
12,0,1,0,1,0,0,0,0,0,0,0,-0.718053779,-0.616486578,-0.256742162,-0.521077829,1.055418036,0.21496843,-0.696542595
13,0,1,0,1,0,0,0,0,0,0,0,-0.907726681,-0.813572252,-0.269854963,-0.486375934,-0.340789155,-0.15032801,-0.67092685
14,0,1,0,1,0,0,0,0,0,0,0,-0.979338366,-0.876639668,-0.274555439,0.427038337,-0.59922719,-0.368456544,-0.696542595
15,0,1,0,1,0,0,0,0,0,0,0,-0.997521834,-0.892406522,-0.27431976,-0.852410766,-0.454724198,-0.417560895,-0.457280466
16,0,1,0,1,0,0,0,0,0,0,0,-1.004313955,-0.908173376,-0.275243622,-0.061015478,-0.378094596,-0.427152448,-0.552522289
17,0,1,0,1,0,0,0,0,0,0,0,-1.05971854,-0.994891072,-0.276082639,-0.642688558,-0.340319303,-0.491682247,-0.473809223
18,0,1,0,1,0,0,0,0,0,0,0,-1.06601644,-0.987007645,-0.2770065,-0.588422212,-0.407698691,-0.53902802,-0.469829673
19,0,1,0,1,0,0,0,0,0,0,0,-0.737037199,-0.632253432,-0.258414635,0.252648166,-0.463315511,0.188379533,-0.474731124
20,0,1,0,1,0,0,0,0,0,0,0,-0.011208422,0.258573815,-0.127312643,-0.796867717,-0.376388014,1.106191851,-0.444692137
21,0,1,0,1,0,0,0,0,0,0,0,-0.232368202,-0.072530117,-0.173169549,-1.158020525,1.523908616,0.814804457,-0.435415985
22,0,1,0,1,0,0,0,0,0,0,0,-0.533751222,-0.443051185,-0.235872412,0.398788606,3.661560349,0.478041883,-0.439892381
23,0,1,0,1,0,0,0,0,0,0,0,-0.387016951,-0.253848937,-0.232193275,0.546965634,-0.021506373,0.758597412,-0.650250796
24,0,1,0,1,0,0,0,0,0,0,0,-0.319405089,-0.238082083,-0.231487558,-0.293389953,-0.750320702,0.874533632,-0.652878096
25,0,1,0,1,0,0,0,0,0,0,0,-0.315805456,-0.253848937,-0.227475736,-0.574117274,-0.49112772,0.846576797,-0.651880943
26,0,1,0,1,0,0,0,0,0,0,0,-0.56130286,-0.537652308,-0.248179945,-1.369684095,-0.307140922,0.447907827,-0.656756989
27,0,1,0,1,0,0,0,0,0,0,0,-0.666641257,-0.608603151,-0.255334876,-1.15500052,0.056887146,0.255614917,-0.392727562
28,0,1,0,1,0,0,0,0,0,0,0,-0.702502599,-0.569186016,-0.258124561,-1.57993372,-0.065705416,0.105517747,-0.388442697
29,0,1,0,1,0,0,0,0,0,0,0,-0.676063844,-0.5061186,-0.262231597,-1.172019439,-0.411360786,0.090414029,-0.652696096
30,0,1,0,1,0,0,0,0,0,0,0,-0.824150942,-0.648020286,-0.269060914,-1.263914664,-0.382192208,-0.032205536,-0.652372368
31,0,1,0,1,0,0,0,0,0,0,0,-1.000974367,-0.892406522,-0.275818678,-0.934655266,-0.378904023,-0.286974295,-0.687287719
32,0,1,0,1,0,0,0,0,0,0,0,-1.039086552,-0.963357365,-0.276629414,-0.611929899,-0.258019932,-0.392485898,-0.450732969
33,0,1,0,1,0,0,0,0,0,0,0,-0.982534784,-0.829339106,-0.273539663,-0.624463789,0.121777098,-0.464860341,-0.475543254
34,0,1,0,1,0,0,0,0,0,0,0,-0.794221541,-0.577069443,-0.260856646,-1.006370076,-0.429689662,-0.304615111,-0.302822511
35,0,1,0,1,0,0,0,0,0,0,0,-0.36214354,-0.135597533,-0.186365121,-1.588320124,-0.329701219,0.406335863,-0.652995863
36,0,1,0,1,0,0,0,0,0,0,0,-0.457654861,-0.316916353,-0.208588517,-0.361432938,-0.387520635,0.30115462,-0.335184258
37,0,1,0,1,0,0,0,0,0,0,0,-0.861360038,-0.852989387,-0.265872931,-0.205709827,2.441684157,-0.274405063,-0.336942013
38,0,1,0,1,0,0,0,0,0,0,0,-1.028655244,-1.002774499,-0.275375602,0.155775073,1.284763885,-0.593650492,-0.382596348
39,0,1,0,1,0,0,0,0,0,0,0,-0.914440825,-0.84510596,-0.271016389,-0.901947922,-0.636061567,-0.479452008,-0.440760322
40,0,1,0,1,0,0,0,0,0,0,0,-0.181884206,0.100905276,-0.15156712,0.854023029,-0.727249605,0.51308149,-0.456856697
41,0,1,0,1,0,0,0,0,0,0,0,0.818260001,1.086333648,0.423454886,-1.514663159,-0.472138299,1.227437691,-0.314048809
42,0,1,0,1,0,0,0,0,0,0,0,0.777244438,1.15728449,0.432821711,-0.096892065,3.854832888,1.325497351,-0.164233312
43,0,1,0,1,0,0,0,0,0,0,0,0.62386955,0.841947411,0.291146501,1.232666564,3.345899864,1.218067128,-0.09998187
44,0,1,0,1,0,0,0,0,0,0,0,0.23834033,0.45565949,-0.067657675,0.263373566,0.012296943,1.047273431,-0.226746956
45,0,1,0,1,0,0,0,0,0,0,0,-0.104718052,0.077254996,-0.1882794,-0.362259362,-0.14569939,0.820078,-0.512044025
46,0,1,0,1,0,0,0,0,0,0,0,-0.279556884,-0.111947252,-0.214600311,-0.500982846,-0.460162244,0.62413354,-0.56427518
47,0,1,0,1,0,0,0,0,0,0,0,-0.402377759,-0.238082083,-0.228599076,-1.424518138,-0.708653871,0.477463144,-0.524408759
48,0,1,0,1,0,0,0,0,0,0,0,-0.386189234,-0.214431802,-0.219466893,-1.62359693,-0.566736811,0.393081138,-0.458409251
49,0,1,0,1,0,0,0,0,0,0,0,-0.448334655,-0.238082083,-0.227298317,0.05795287,-0.453300308,0.2732148,-0.427784026
50,0,1,0,1,0,0,0,0,0,0,0,-0.639658784,-0.379983769,-0.250353188,-0.781605273,-0.421478585,0.116275695,-0.550639197
51,0,1,0,1,0,0,0,0,0,0,0,-0.804150749,-0.561302589,-0.263112848,-0.850919,-0.342356506,-0.063374258,-0.647481725
52,0,1,0,1,0,0,0,0,0,0,0,-0.801555719,-0.577069443,-0.261110991,0.26161132,-0.385936157,-0.116726353,-0.651806779
53,0,1,0,1,0,0,0,0,0,0,0,-0.919586737,-0.774155117,-0.268591913,-1.582592732,-0.377660147,-0.310459518,-0.648285536
54,0,1,0,1,0,0,0,0,0,0,0,-0.787545508,-0.616486578,-0.260761526,-1.35750226,-0.304926211,-0.194874543,-0.65581711
55,0,1,0,1,0,0,0,0,0,0,0,-0.78055133,-0.592836297,-0.257621151,-1.893776239,-0.405669661,-0.232105195,-0.272319623
56,0,1,0,1,0,0,0,0,0,0,0,-0.869345331,-0.695320848,-0.26406188,-0.733250342,-0.417310741,-0.391349563,-0.343001801
57,0,1,0,1,0,0,0,0,0,0,0,-0.880575397,-0.742621409,-0.266431868,-1.728410046,-0.569435155,-0.426707863,-0.650133716
58,0,1,0,1,0,0,0,0,0,0,0,-0.874961031,-0.711087702,-0.265436548,-1.258768792,-0.340905386,-0.416856291,-0.65101036
59,0,1,0,1,0,0,0,0,0,0,0,-0.822194641,-0.640136859,-0.262501025,-1.601480086,-0.213748892,-0.367519396,-0.650539708
60,0,1,0,1,0,0,0,0,0,0,0,-0.783234422,-0.616486578,-0.256633279,0.304560258,-0.420529557,-0.291458281,-0.659741832
61,0,1,0,1,0,0,0,0,0,0,0,-0.199308775,-0.040996409,-0.140326459,-1.216629998,-0.192344949,0.77081495,-0.657086409
62,0,1,0,1,0,0,0,0,0,0,0,0.238449786,0.597561176,0.00966228,-0.511628107,0.055804843,1.307206963,-0.396361717
63,0,1,0,1,0,0,0,0,0,0,0,0.336537972,0.802530276,0.002769047,-0.378958863,3.62823863,1.491340733,-0.404142188
64,0,1,0,1,0,0,0,0,0,0,0,0.008270551,0.353174939,-0.164261261,0.043625211,2.428722809,1.343266594,-0.448944787
65,0,1,0,1,0,0,0,0,0,0,0,-0.148436097,0.053604715,-0.184566419,-0.932650847,0.192538723,1.169430528,-0.446067121
66,0,1,0,1,0,0,0,0,0,0,0,-0.028342746,0.282224096,-0.178140302,-0.738740084,-0.373662378,1.201985168,-0.419387551
67,0,1,0,1,0,0,0,0,0,0,0,-0.193405922,0.061488141,-0.225629427,-0.407426785,-0.5525137,1.014533138,-0.495224932
68,0,1,0,1,0,0,0,0,0,0,0,-0.274321593,-0.088296971,-0.22644959,0.201435341,-0.489807041,0.8073582,-0.501528234
69,0,1,0,1,0,0,0,0,0,0,0,-0.364036988,-0.190781522,-0.239797881,-1.204982356,-0.453567064,0.632238969,-0.390135447
70,0,1,0,1,0,0,0,0,0,0,0,-0.447398978,-0.198664948,-0.251393758,-1.319254125,-0.336910247,0.490169622,-0.351991039
71,0,1,0,1,0,0,0,0,0,0,0,-0.629197298,-0.443051185,-0.260558182,-0.473860585,-0.337435832,0.335160488,-0.334108724
72,0,1,0,1,0,0,0,0,0,0,0,-0.696744537,-0.529768881,-0.259950696,-1.07913848,-0.321995808,0.128764447,-0.627689911
73,0,1,0,1,0,0,0,0,0,0,0,-0.706180617,-0.561302589,-0.261260128,-0.493921131,-0.215711182,-0.040100756,-0.672705824
74,0,1,0,1,0,0,0,0,0,0,0,-0.797105954,-0.648020286,-0.268667236,-0.192750686,0.394377849,-0.111594442,-0.47567386
75,0,1,0,1,0,0,0,0,0,0,0,-0.777760169,-0.648020286,-0.263277352,-0.74021807,-0.023605923,-0.068485355,-0.573349646
76,0,1,0,1,0,0,0,0,0,0,0,-0.584166657,-0.372100342,-0.242033532,-1.125002988,-0.451880689,0.087630392,-0.562904466
77,0,1,0,1,0,0,0,0,0,0,0,-0.587528664,-0.387867196,-0.245276946,-1.188257564,-0.224703553,0.108390493,-0.523994581
78,0,1,0,1,0,0,0,0,0,0,0,-0.621341053,-0.40363405,-0.247562938,-0.80192784,-0.354934334,0.026674629,-0.516038934
79,0,1,0,1,0,0,0,0,0,0,0,-0.649258214,-0.411517476,-0.25267538,-0.925494777,-0.116743847,-0.103454293,-0.631948334
80,0,1,0,1,0,0,0,0,0,0,0,-0.518150092,-0.230198656,-0.241881189,-1.067786147,-0.004025737,-0.027971634,-0.637173252
81,0,1,0,1,0,0,0,0,0,0,0,-0.243386315,0.022071007,-0.176699361,-0.353204073,-0.346645099,0.463498689,-0.631624546
82,0,1,0,1,0,0,0,0,0,0,0,0.554897111,0.826180557,0.183319222,0.084802765,-0.513795849,1.052314796,-0.590749323
83,0,1,0,1,0,0,0,0,0,0,0,0.542366809,0.912898254,0.125527155,0.349705179,1.051134824,1.183393988,-0.696542595
84,0,1,0,1,0,0,0,0,0,0,0,0.499026606,0.778879996,0.066574605,-0.492655519,4.054737241,1.232180624,-0.509448452
85,0,1,0,1,0,0,0,0,0,0,0,0.423379096,0.747346287,0.121091205,-0.788834699,1.221438327,1.214193921,-0.512526707
86,0,1,0,1,0,0,0,0,0,0,0,0.433500922,0.920781681,0.307114789,-1.336048172,-0.325742673,1.311226574,-0.422643626
3,1,0,0,0,0,0,0,1,0,0,0,0.234376813,-0.009462702,-0.28025887,2.237711707,-0.450403735,-0.221585046,4.532823173
4,1,0,0,0,0,0,0,1,0,0,0,0.332427753,-0.001579274,-0.279674386,0.844161713,-0.417432065,-0.170221373,0.332981896
5,1,0,0,0,0,0,0,1,0,0,0,0.560581217,0.006304152,-0.27501737,0.378488364,0.26640778,0.076825719,0.333823487
6,1,0,0,0,0,0,0,1,0,0,0,0.707442371,0.006304152,-0.264812376,-0.110302318,0.202872514,0.22930681,0.333844938
7,1,0,0,0,0,0,0,1,0,0,0,0.147604649,-0.001579274,-0.265401762,0.636297057,0.032687706,-0.028470841,0.333500177
8,1,0,0,0,0,0,0,1,0,0,0,-0.07306471,-0.009462702,-0.264495529,0.704257622,0.347575399,-0.212947168,-0.366537507
9,1,0,0,0,0,0,0,1,0,0,0,-0.038810954,-0.009462702,-0.267844622,0.415367889,1.49050032,-0.209298218,-0.368785092
10,1,0,0,0,0,0,0,1,0,0,0,0.041033212,-0.135597533,-0.271608038,1.662964142,1.068245657,-0.204904988,-0.379633993
11,1,0,0,0,0,0,0,1,0,0,0,0.062816948,-0.127714106,-0.275092787,1.359824454,0.695380179,-0.142363966,-0.647800971
12,1,0,0,0,0,0,0,1,0,0,0,-0.040838386,-0.277499218,-0.277091345,1.031107911,0.36184609,-0.164268471,-0.64921786
13,1,0,0,0,0,0,0,1,0,0,0,-0.049527562,-0.332683207,-0.277515567,1.647677551,-0.056921151,-0.218790868,0.044380704
14,1,0,0,0,0,0,0,1,0,0,0,-0.020723465,-0.332683207,-0.275158777,1.742454607,-0.383414645,-0.224405369,0.041877877
15,1,0,0,0,0,0,0,1,0,0,0,-0.038427275,-0.32479978,-0.272825461,1.661466971,-0.560527226,-0.27417981,0.040706923
16,1,0,0,0,0,0,0,1,0,0,0,-0.119768052,-0.332683207,-0.27661056,1.423373547,-0.643389331,-0.448083164,0.043505364
17,1,0,0,0,0,0,0,1,0,0,0,-0.214577525,-0.332683207,-0.28025887,0.693305958,-0.570362722,-0.655935083,0.048113327
18,1,0,0,0,0,0,0,1,0,0,0,-0.282823862,-0.332683207,-0.278646826,0.256174342,-0.635709507,-0.699122929,0.049169108
19,1,0,0,0,0,0,0,1,0,0,0,-0.435229353,-0.332683207,-0.277515567,0.475041746,-0.534085966,-0.783917649,0.05012106
20,1,0,0,0,0,0,0,1,0,0,0,-0.304321858,-0.332683207,-0.278778806,0.898054091,0.145213768,-0.680858213,-0.230877823
21,1,0,0,0,0,0,0,1,0,0,0,-0.042195345,-0.009462702,-0.276912229,1.702268521,1.044823527,-0.303298259,-0.647851279
22,1,0,0,0,0,0,0,1,0,0,0,0.169804619,-0.001579274,-0.273631389,1.673289827,1.21173703,-0.023571944,-0.22757227
23,1,0,0,0,0,0,0,1,0,0,0,0.292000565,-0.001579274,-0.271524419,2.022270342,0.589676256,0.11832903,-0.227234789
24,1,0,0,0,0,0,0,1,0,0,0,0.255511946,-0.001579274,-0.270786555,1.392361254,0.094910836,0.19598896,-0.226830423
25,1,0,0,0,0,0,0,1,0,0,0,0.16321239,-0.001579274,-0.263688659,0.877506337,-0.327699091,0.215790159,-0.226414549
26,1,0,0,0,0,0,0,1,0,0,0,0.126402009,-0.001579274,-0.264795219,0.633333546,-0.182234092,0.062524935,-0.226597943
27,1,0,0,0,0,0,0,1,0,0,0,0.204643128,-0.001579274,-0.268210301,0.747640497,0.047000783,-0.036333001,-0.229880922
28,1,0,0,0,0,0,0,1,0,0,0,0.412792606,0.085138422,-0.267214416,0.386827132,0.310272423,0.130446392,-0.233727426
29,1,0,0,0,0,0,0,1,0,0,0,0.525653717,0.09302185,-0.26560718,0.922586891,0.70816755,0.305524295,-0.234294593
30,1,0,0,0,0,0,0,1,0,0,0,0.237737221,-0.009462702,-0.266394253,1.064519943,0.720777988,0.134341958,0.599376077
31,1,0,0,0,0,0,0,1,0,0,0,-0.023898348,-0.316916353,-0.270686627,1.271868394,0.64292217,-0.061373194,0.043602452
32,1,0,0,0,0,0,0,1,0,0,0,-0.100661358,-0.269615791,-0.271487182,1.264868221,0.826668374,-0.17971938,-0.399942302
33,1,0,0,0,0,0,0,1,0,0,0,-0.108198295,-0.182898095,-0.276978219,0.331748529,-0.197271292,-0.328020205,-0.510986307
34,1,0,0,0,0,0,0,1,0,0,0,-0.198420828,-0.182898095,-0.279485843,0.894082558,-0.331581285,-0.491170649,-0.364969355
35,1,0,0,0,0,0,0,1,0,0,0,-0.200890865,-0.182898095,-0.280004337,2.317550761,-0.175718672,-0.520997185,-0.365198474
36,1,0,0,0,0,0,0,1,0,0,0,-0.123263676,-0.175014667,-0.279221883,0.701837111,-0.07940325,-0.405309768,-0.364984038
37,1,0,0,0,0,0,0,1,0,0,0,-0.000816551,-0.167131241,-0.278769379,0.600890479,-0.028653876,-0.247806054,-0.364494258
38,1,0,0,0,0,0,0,1,0,0,0,0.103619039,-0.167131241,-0.278891932,1.043895443,-0.004327527,-0.209436535,-0.36396934
39,1,0,0,0,0,0,0,1,0,0,0,0.231045207,0.163972692,-0.277977498,2.469108412,-0.239019423,-0.170554093,-0.36391949
40,1,0,0,0,0,0,0,1,0,0,0,0.311805768,0.179739546,-0.276252328,0.241233214,-0.194040114,-0.071837564,-0.364060326
41,1,0,0,0,0,0,0,1,0,0,0,0.358158072,0.179739546,-0.274546012,-0.668811915,-0.261029697,0.037221781,-0.364093009
42,1,0,0,0,0,0,0,1,0,0,0,0.287685314,0.179739546,-0.271694202,1.23242464,-0.329105978,0.14650177,-0.364486155
43,1,0,0,0,0,0,0,1,0,0,0,0.292182281,0.179739546,-0.273417864,2.397605787,-0.162817082,0.229133465,-0.364662908
44,1,0,0,0,0,0,0,1,0,0,0,0.368655264,0.187622973,-0.275045651,1.307601479,0.32946843,0.153078836,-0.364412191
45,1,0,0,0,0,0,0,1,0,0,0,0.402845866,0.187622973,-0.276497434,1.785228617,-0.044050653,0.152189911,-0.364287988
46,1,0,0,0,0,0,0,1,0,0,0,0.396933318,0.187622973,-0.275413311,1.679310819,-0.21422585,0.214809542,-0.129607609
47,1,0,0,0,0,0,0,1,0,0,0,0.375338296,0.179739546,-0.275611281,1.614098559,-0.372029355,0.245745642,-0.130135382
48,1,0,0,0,0,0,0,1,0,0,0,0.247072934,0.171856119,-0.276883947,2.15321495,-0.18241731,0.095478537,-0.131062256
49,1,0,0,0,0,0,0,1,0,0,0,0.119942629,0.171856119,-0.279532979,2.091182867,-0.147211788,-0.198974651,1.737165234
50,1,0,0,0,0,0,0,1,0,0,0,0.038404312,0.171856119,-0.28019288,1.843410964,-0.192454937,-0.225890098,1.735189937
51,1,0,0,0,0,0,0,1,0,0,0,0.033487188,-0.159247813,-0.278543127,0.921866207,-0.323700788,-0.040785695,1.732624328
52,1,0,0,0,0,0,0,1,0,0,0,0.034387748,0.163972692,-0.274621429,-0.314506697,-0.364914586,0.100871353,1.732261836
53,1,0,0,0,0,0,0,1,0,0,0,-0.327552386,-0.190781522,-0.272225234,1.160859313,-0.547065345,-0.237816824,-0.366208555
54,1,0,0,0,0,0,0,1,0,0,0,-0.55356334,-0.537652308,-0.278684535,0.449751893,-0.329535826,-0.607886021,-0.365672581
55,1,0,0,0,0,0,0,1,0,0,0,-0.616271314,-0.545535735,-0.28172008,0.716124102,0.674187875,-0.802093318,-0.366528658
56,1,0,0,0,0,0,0,1,0,0,0,-0.651578516,-0.537652308,-0.282398835,1.206934237,0.082173571,-0.858175545,-0.36735395
57,1,0,0,0,0,0,0,1,0,0,0,-0.578377364,-0.332683207,-0.282257428,0.414263429,-0.297204042,-0.737002692,-0.366246338
58,1,0,0,0,0,0,0,1,0,0,0,-0.429336148,-0.269615791,-0.281842633,0.310697393,-0.004913774,-0.564183339,-0.365748852
59,1,0,0,0,0,0,0,1,0,0,0,-0.354421955,-0.269615791,-0.28115445,1.44857867,0.175117476,-0.510950728,-0.365091251
60,1,0,0,0,0,0,0,1,0,0,0,-0.416138937,-0.277499218,-0.280730228,1.233961189,0.147806169,-0.601337492,-0.36498048
61,1,0,0,0,0,0,0,1,0,0,0,-0.405032291,-0.277499218,-0.28165409,3.182202638,-0.201093318,-0.673981336,-0.365503792
62,1,0,0,0,0,0,0,1,0,0,0,-0.28918774,-0.182898095,-0.282182011,1.150504134,-0.384998712,-0.563601072,-0.131808572
63,1,0,0,0,0,0,0,1,0,0,0,-0.158849808,-0.182898095,-0.282059458,2.104245686,-0.025295665,-0.446296519,1.746142339
64,1,0,0,0,0,0,0,1,0,0,0,-0.124588868,-0.175014667,-0.281597527,0.886213629,0.435814703,-0.405806451,1.741364
65,1,0,0,0,0,0,0,1,0,0,0,-0.172428739,-0.175014667,-0.280183453,0.412563016,0.396137741,-0.367840207,1.745024712
66,1,0,0,0,0,0,0,1,0,0,0,-0.202327913,-0.182898095,-0.277911508,0.270634579,1.066670996,-0.3793122,1.748893654
67,1,0,0,0,0,0,0,1,0,0,0,-0.079468373,-0.182898095,-0.277015928,1.535106344,0.886936278,-0.219135169,-0.508050073
68,1,0,0,0,0,0,0,1,0,0,0,0.137767869,-0.151364387,-0.276657696,1.881162758,0.122316853,0.005923397,-0.511327899
69,1,0,0,0,0,0,0,1,0,0,0,0.313810743,0.09302185,-0.276648268,0.730256099,0.151510526,0.195902737,-0.40071008
70,1,0,0,0,0,0,0,1,0,0,0,0.413197615,0.09302185,-0.275535864,1.35263973,0.237346273,0.325403094,2.272481861
71,1,0,0,0,0,0,0,1,0,0,0,0.380752736,0.09302185,-0.274857108,1.253320977,0.00503132,0.277043969,2.266911793
72,1,0,0,0,0,0,0,1,0,0,0,0.237337695,0.09302185,-0.269271422,1.124038409,-0.293111728,0.206429253,2.26317464
73,1,0,0,0,0,0,0,1,0,0,0,0.098690047,0.029954433,-0.272835077,0.309089983,-0.644329446,-0.018725058,-0.511634923
74,1,0,0,0,0,0,0,1,0,0,0,0.078053423,-0.175014667,-0.278439429,0.629129988,-0.188466492,-0.308157274,-0.507931991
75,1,0,0,0,0,0,0,1,0,0,0,0.051505866,-0.175014667,-0.280569967,1.280207916,-0.185858854,-0.422141461,1.747323587
76,1,0,0,0,0,0,0,1,0,0,0,-0.15188411,-0.182898095,-0.278712816,-0.533065262,-0.069559436,-0.444746779,1.746855108
77,1,0,0,0,0,0,0,1,0,0,0,-0.356877147,-0.332683207,-0.277751246,0.366975033,-0.260676076,-0.602434545,1.75601935
78,1,0,0,0,0,0,0,1,0,0,0,-0.285781685,-0.372100342,-0.278901359,1.468339548,1.506038298,-0.601056745,1.840719926
79,1,0,0,0,0,0,0,1,0,0,0,-0.143742263,-0.340566634,-0.277553276,1.273309183,0.871214795,-0.408541716,2.039404723
80,1,0,0,0,0,0,0,1,0,0,0,0.008701157,-0.033112982,-0.275658417,1.145166025,0.176673245,-0.254513359,2.074614836
81,1,0,0,0,0,0,0,1,0,0,0,0.106296954,-0.009462702,-0.27813776,2.080514282,0.154654346,-0.178720103,2.083848499
82,1,0,0,0,0,0,0,1,0,0,0,0.063905332,-0.017346128,-0.278835369,0.546934695,-0.057078864,-0.181133991,2.080876677
83,1,0,0,0,0,0,0,1,0,0,0,-0.017469825,-0.340566634,-0.277760673,2.483627646,0.075179099,-0.213259774,2.076539684
84,1,0,0,0,0,0,0,1,0,0,0,-0.125946652,-0.395750623,-0.276714259,1.485376356,-0.213279738,-0.31321336,2.073845074
85,1,0,0,0,0,0,0,1,0,0,0,-0.091084448,-0.182898095,-0.259348489,0.439981298,-0.49718526,-0.244109587,2.00876623
86,1,0,0,0,0,0,0,1,0,0,0,0.03621769,-0.182898095,-0.18176429,-1.202151984,-0.216328603,0.011576292,1.796342595
3,1,0,0,0,0,1,0,0,0,0,0,0.079059659,-0.025229555,-0.27826974,0.52334178,-0.015375706,-0.630880961,-0.400981365
4,1,0,0,0,0,1,0,0,0,0,0,0.058694525,-0.175014667,-0.278825942,0.473136617,-0.621506315,-0.660012015,-0.400017211
5,1,0,0,0,0,1,0,0,0,0,0,0.114970682,-0.001579274,-0.277713537,-0.313233419,-0.604075622,-0.620830923,-0.649918943
6,1,0,0,0,0,1,0,0,0,0,0,0.175803594,0.069371568,-0.27425377,-0.381904468,-0.334753691,-0.642195021,1.547726611
7,1,0,0,0,0,1,0,0,0,0,0,0.171425567,-0.056763263,-0.274461168,-0.516601826,-0.226678,-0.69434027,1.537066492
8,1,0,0,0,0,1,0,0,0,0,0,0.089321035,-0.017346128,-0.280108036,-0.989001082,0.118723141,-0.597755813,2.524589548
9,1,0,0,0,0,1,0,0,0,0,0,0.038737708,-0.175014667,-0.281738934,-0.373137502,1.704065708,-0.557743133,0.727337143
10,1,0,0,0,0,1,0,0,0,0,0,-0.034901236,-0.230198656,-0.282031176,-0.435676537,1.903233905,-0.66783599,0.728176142
11,1,0,0,0,0,1,0,0,0,0,0,-0.212433156,-0.238082083,-0.282304564,-0.668477028,0.172117322,-0.832614716,0.729821618
12,1,0,0,0,0,1,0,0,0,0,0,-0.231399014,-0.238082083,-0.282012322,-1.173056543,-0.38783758,-0.872726287,0.729814694
13,1,0,0,0,0,1,0,0,0,0,0,-0.212835113,-0.238082083,-0.281418411,-1.401256226,-0.58577833,-0.860081185,0.729249109
14,1,0,0,0,0,1,0,0,0,0,0,-0.25176494,-0.245965511,-0.281606954,-1.72017265,-0.529258811,-0.860027563,0.737962701
15,1,0,0,0,0,1,0,0,0,0,0,-0.226704161,-0.238082083,-0.281390129,-0.605590713,-0.319650408,-0.832535215,0.733914715
16,1,0,0,0,0,1,0,0,0,0,0,-0.066539258,-0.238082083,-0.279061621,-0.710631902,-0.311025007,-0.815776765,0.730548149
17,1,0,0,0,0,1,0,0,0,0,0,0.251421604,0.077254996,-0.280089181,-1.557610897,-0.323831435,-0.769272647,0.711245059
18,1,0,0,0,0,1,0,0,0,0,0,0.332198952,0.100905276,-0.280815073,-1.814663687,0.390323321,-0.67499694,2.322589216
19,1,0,0,0,0,1,0,0,0,0,0,0.118764387,-0.033112982,-0.281031897,-1.574902365,1.469405108,-0.672641297,2.307978431
20,1,0,0,0,0,1,0,0,0,0,0,-0.163535235,-0.316916353,-0.280862209,-1.055747377,1.597605585,-0.730157669,-0.505510427
21,1,0,0,0,0,1,0,0,0,0,0,-0.409704651,-0.332683207,-0.281427838,0.789147296,0.554920174,-0.815307449,0.061800763
22,1,0,0,0,0,1,0,0,0,0,0,-0.446183369,-0.372100342,-0.281946332,0.14341461,-0.456297464,-0.804164851,-0.505592669
23,1,0,0,0,0,1,0,0,0,0,0,-0.504185602,-0.474584893,-0.282153729,2.15091912,-0.420126363,-0.814520808,-0.507567083
24,1,0,0,0,0,1,0,0,0,0,0,-0.517128815,-0.466701465,-0.281889769,-0.371021671,-0.373937595,-0.809357232,-0.508116165
